0.01258,0.01258,0.01258,0.01258,0.025198,0.023001,0.025198,0.023001,0.018502,0.018502,0.017042,0.017042,0.018502,0.018502,0.017042,0.017042,0.025832,0.025832,0.020019,0.020019,0.025832,0.025832,0.020019,0.020019,0.020766,0.020172,0.020766,0.017391,0.013882,0.017391,0.020766,0.020172,0.020766,0.017391,0.013882,0.017391,0.025569,0.034985,0.025569,0.017833,0.017043,0.017833,0.025569,0.034985,0.025569,0.017833,0.017043,0.017833,0.022292,0.02499,0.02499,0.022292,0.016602,0.012366,0.012366,0.016602,0.022292,0.02499,0.02499,0.022292,0.016602,0.012366,0.012366,0.016602,0.024112,0.043849,0.043849,0.024112,0.016185,0.014161,0.014161,0.016185,0.024112,0.043849,0.043849,0.024112,0.016185,0.014161,0.014161,0.016185,0.022716,0.032363,0.033535,0.032363,0.022716,0.01496,0.010834,0.0097799,0.010834,0.01496,0.022716,0.032363,0.033535,0.032363,0.022716,0.01496,0.010834,0.0097799,0.010834,0.01496,0.021411,0.045969,0.084066,0.045969,0.021411,0.014568,0.011859,0.011063,0.011859,0.014568,0.021411,0.045969,0.084066,0.045969,0.021411,0.014568,0.011859,0.011063,0.011859,0.014568,0.020921,0.039946,0.053631,0.053631,0.039946,0.020921,0.012735,0.0092325,0.0079472,0.0079472,0.0092325,0.012735,0.020921,0.039946,0.053631,0.053631,0.039946,0.020921,0.012735,0.0092325,0.0079472,0.0079472,0.0092325,0.012735,0.018697,0.036295,0.14308,0.14308,0.036295,0.018697,0.012711,0.0098925,0.0087753,0.0087753,0.0098925,0.012711,0.018697,0.036295,0.14308,0.14308,0.036295,0.018697,0.012711,0.0098925,0.0087753,0.0087753,0.0098925,0.012711,0.017068,0.034598,0.11158,0.095588,0.11158,0.034598,0.017068,0.010414,0.0076682,0.0064737,0.0061315,0.0064737,0.0076682,0.010414,0.017068,0.034598,0.11158,0.095588,0.11158,0.034598,0.017068,0.010414,0.0076682,0.0064737,0.0061315,0.0064737,0.0076682,0.010414,0.016055,0.031206,0.084765,1.0411,0.084765,0.031206,0.016055,0.010615,0.008128,0.0070174,0.0066961,0.0070174,0.008128,0.010615,0.016055,0.031206,0.084765,1.0411,0.084765,0.031206,0.016055,0.010615,0.008128,0.0070174,0.0066961,0.0070174,0.008128,0.010615,0.012735,0.022837,0.063142,0.68108,0.68108,0.063142,0.022837,0.012735,0.0083707,0.0062481,0.0052517,0.0048353,0.0048353,0.0052517,0.0062481,0.0083707,0.012735,0.022837,0.063142,0.68108,0.68108,0.063142,0.022837,0.012735,0.0083707,0.0062481,0.0052517,0.0048353,0.0048353,0.0052517,0.0062481,0.0083707
0.010527,0.0098615,0.011488,0.012153,0.024016,0.016492,0.017161,0.02354,0.018314,0.01508,0.010077,0.013223,0.013275,0.017708,0.020367,0.019143,0.027288,0.023146,0.012279,0.013059,0.012965,0.018992,0.024824,0.025691,0.023283,0.018903,0.016386,0.0081675,0.0084355,0.013216,0.010818,0.015162,0.022502,0.022823,0.022174,0.024462,0.029308,0.034504,0.021843,0.009155,0.0096716,0.011533,0.0099745,0.014057,0.022509,0.025069,0.026443,0.029038,0.027044,0.026305,0.022119,0.017354,0.0064178,0.0062057,0.0076659,0.012361,0.0083236,0.011679,0.019761,0.030272,0.023157,0.021998,0.02751,0.033086,0.029731,0.045879,0.041444,0.019655,0.0069368,0.0070019,0.0081284,0.010591,0.0077246,0.010589,0.016252,0.02836,0.024358,0.024868,0.028351,0.035344,0.028846,0.036564,0.032902,0.027788,0.017661,0.0050044,0.004702,0.0051823,0.0067815,0.010898,0.0062877,0.0084358,0.013896,0.027341,0.046533,0.021843,0.01984,0.023783,0.03629,0.050988,0.028192,0.050863,0.083846,0.041655,0.016616,0.0052941,0.0051718,0.0056824,0.0070119,0.009718,0.0059715,0.0079568,0.011964,0.019856,0.037454,0.022586,0.021845,0.024907,0.032323,0.045925,0.027343,0.046473,0.057076,0.049605,0.034189,0.016249,0.0039025,0.0036134,0.0037512,0.0043746,0.0058079,0.0090665,0.0047316,0.0060186,0.009025,0.016752,0.039986,0.089739,0.019255,0.016937,0.018712,0.026613,0.050742,0.097687,0.025557,0.043621,0.14704,0.13928,0.030522,0.014108,0.0040622,0.0038921,0.0040964,0.0047267,0.0060304,0.0086429,0.0046094,0.0059331,0.0085878,0.014197,0.026371,0.051854,0.019853,0.018284,0.020044,0.026214,0.039971,0.063871,0.022857,0.041266,0.12096,0.095296,0.10283,0.029303,0.013147,0.0030564,0.0028047,0.0028142,0.0030749,0.0036705,0.0048482,0.0072817,0.0035778,0.0043325,0.0059269,0.009483,0.019251,0.058596,0.24367,0.016077,0.013903,0.014379,0.017989,0.029076,0.071706,0.25973,0.022063,0.038411,0.095262,1.0413,0.075687,0.025746,0.012123,0.0031371,0.0029712,0.003038,0.0033357,0.0039442,0.0050847,0.0073209,0.0035644,0.004419,0.0060592,0.009406,0.017345,0.040158,0.093886,0.016533,0.014765,0.01545,0.019012,0.028551,0.055386,0.11421,0.017437,0.028175,0.070865,0.70203,0.66081,0.056583,0.018847,0.0096654,0.0024126,0.0021935,0.0021581,0.0022681,0.0025431,0.0030565,0.0039849,0.0058156,0.0027363,0.0031674,0.0040351,0.0057164,0.0093307,0.019217,0.069499,0.99558,0.012965,0.011082,0.010978,0.012482,0.016693,0.028451,0.084321,1.0319
0.0062899,0.0062899,0.0062899,0.0062899,0.017742,0.008174,0.008174,0.017742,0.014736,0.0091013,0.0053185,0.0087372,0.0053185,0.0087372,0.014736,0.0091013,0.023393,0.018504,0.0056699,0.0068379,0.0056699,0.0068379,0.023393,0.018504,0.02309,0.014676,0.010426,0.0037992,0.0047789,0.0089987,0.0037992,0.0047789,0.0089987,0.02309,0.014676,0.010426,0.030092,0.031503,0.017365,0.0039232,0.0047444,0.0064,0.0039232,0.0047444,0.0064,0.030092,0.031503,0.017365,0.031993,0.025281,0.01692,0.011641,0.0027398,0.0031176,0.0045081,0.008528,0.0027398,0.0031176,0.0045081,0.008528,0.031993,0.025281,0.01692,0.011641,0.036849,0.046785,0.037521,0.015126,0.0028021,0.0032426,0.0042618,0.0061897,0.0028021,0.0032426,0.0042618,0.0061897,0.036849,0.046785,0.037521,0.015126,0.039358,0.041014,0.03007,0.021513,0.012385,0.0020126,0.0021736,0.0027312,0.0040664,0.0074907,0.0020126,0.0021736,0.0027312,0.0040664,0.0074907,0.039358,0.041014,0.03007,0.021513,0.012385,0.041558,0.058103,0.082488,0.036455,0.012131,0.0020502,0.0022835,0.0028233,0.0038845,0.0059462,0.0020502,0.0022835,0.0028233,0.0038845,0.0059462,0.041558,0.058103,0.082488,0.036455,0.012131,0.041641,0.057121,0.060611,0.043198,0.027326,0.011693,0.0015061,0.0015769,0.0018323,0.0023776,0.0035084,0.0061236,0.0015061,0.0015769,0.0018323,0.0023776,0.0035084,0.0061236,0.041641,0.057121,0.060611,0.043198,0.027326,0.011693,0.042272,0.05762,0.15271,0.13406,0.024338,0.0099556,0.0015308,0.0016569,0.0019447,0.0024822,0.0034866,0.0054818,0.0015308,0.0016569,0.0019447,0.0024822,0.0034866,0.0054818,0.042272,0.05762,0.15271,0.13406,0.024338,0.0099556,0.037746,0.054451,0.13562,0.093793,0.091407,0.023513,0.0094982,0.0011477,0.0011763,0.0013036,0.0015624,0.0020374,0.0029355,0.0048198,0.0011477,0.0011763,0.0013036,0.0015624,0.0020374,0.0029355,0.0048198,0.037746,0.054451,0.13562,0.093793,0.091407,0.023513,0.0094982,0.038189,0.053593,0.11344,1.042,0.064791,0.020067,0.0085863,0.0011645,0.0012324,0.0013913,0.0016742,0.0021598,0.0030314,0.0047502,0.0011645,0.0012324,0.0013913,0.0016742,0.0021598,0.0030314,0.0047502,0.038189,0.053593,0.11344,1.042,0.064791,0.020067,0.0085863,0.03033,0.039825,0.084749,0.73347,0.63284,0.048823,0.014734,0.0068973,0.00089128,0.00089552,0.00096294,0.0010988,0.001332,0.0017259,0.0024224,0.0038101,0.00089128,0.00089552,0.00096294,0.0010988,0.001332,0.0017259,0.0024224,0.0038101,0.03033,0.039825,0.084749,0.73347,0.63284,0.048823,0.014734,0.0068973
0.0017343,0.0023996,0.0021036,0.0014383,0.0044902,0.0058608,0.002307,0.0023078,0.0025256,0.0037535,0.0033864,0.0070539,0.0033022,0.0017457,0.0016061,0.001178,0.0026944,0.006991,0.009146,0.0086793,0.0022303,0.0015391,0.0015847,0.0014355,0.0021959,0.0038794,0.0065699,0.003969,0.0081852,0.013802,0.0039255,0.0017569,0.0011642,0.0012894,0.00085941,0.00085212,0.0018458,0.0039825,0.010673,0.010092,0.01852,0.014286,0.0022685,0.0014722,0.0010526,0.0012294,0.0010019,0.00095706,0.0017047,0.0031737,0.0067734,0.011929,0.0049406,0.0087018,0.020212,0.025946,0.0040971,0.0018065,0.001058,0.00079576,0.00099065,0.00068822,0.00059167,0.00062235,0.0013831,0.0025301,0.0055495,0.016195,0.0090759,0.027312,0.034421,0.025836,0.0023772,0.0014664,0.00098579,0.00074499,0.00097583,0.00076089,0.00067176,0.000673,0.0012668,0.0022265,0.0048271,0.012221,0.024359,0.0059647,0.011423,0.022293,0.046327,0.050386,0.003756,0.0017145,0.00099344,0.00069108,0.00056195,0.00076089,0.00055059,0.00045739,0.00043183,0.00046296,0.0010716,0.0018134,0.0034642,0.007657,0.023716,0.0068094,0.027424,0.073022,0.059803,0.049281,0.0024786,0.0014547,0.00094402,0.00068047,0.00054154,0.0007734,0.00059649,0.00050896,0.00047592,0.00048907,0.00092713,0.0014954,0.0028865,0.0070658,0.022299,0.060539,0.0061278,0.016553,0.029109,0.064798,0.092065,0.10921,0.0030541,0.0015092,0.00090225,0.00061994,0.00047784,0.00040866,0.00059119,0.00044101,0.00036395,0.00032905,0.00032478,0.00035077,0.00083711,0.001335,0.0023949,0.0049315,0.011468,0.032892,0.0052021,0.015536,0.12254,0.16139,0.099014,0.091637,0.0024462,0.0013956,0.00089338,0.0006312,0.00048502,0.00040261,0.00060967,0.00047299,0.00039876,0.00036112,0.00034994,0.00036429,0.00067955,0.0010087,0.0017081,0.0034592,0.00923,0.038197,0.19958,0.0051225,0.014926,0.069329,0.086779,0.17879,0.13808,0.29734,0.0023328,0.0012655,0.00079222,0.00055132,0.00041878,0.00034419,0.0003051,0.00046565,0.00035474,0.00029345,0.00026046,0.00024669,0.00024941,0.0002705,0.00065458,0.00098437,0.0016439,0.0031445,0.007268,0.021186,0.059301,0.0045051,0.012182,0.046148,1.0458,0.17681,0.14108,0.17917,0.0022125,0.0012713,0.00082116,0.00057972,0.00043975,0.00035546,0.00030551,0.00047911,0.00037654,0.00031751,0.00028358,0.00026669,0.00026414,0.00027712,0.00050466,0.00069584,0.0010592,0.0018128,0.0036455,0.0095885,0.047884,0.91715,0.0036724,0.0090407,0.035652,0.57107,0.81666,0.14418,0.1585,1.1328,0.0018049,0.0010444,0.00068214,0.00048437,0.00036842,0.00029794,0.00025548,0.0002336,0.00037156,0.00028653,0.00023862,0.00021038,0.00019505,0.00018984,0.0001945,0.00021237
0.0067068,0.0086293,0.0067068,0.0047843,0.011067,0.015778,0.011067,0.0087478,0.0080072,0.011665,0.016316,0.016316,0.011665,0.0080072,0.0049224,0.0049224,0.0072748,0.014144,0.021851,0.021851,0.014144,0.0072748,0.0058484,0.0058484,0.0063413,0.010188,0.016835,0.022611,0.02411,0.022611,0.016835,0.010188,0.0063413,0.0039264,0.003213,0.0039264,0.0053119,0.009009,0.018117,0.028519,0.0296,0.028519,0.018117,0.009009,0.0053119,0.0042788,0.0039447,0.0042788,0.0047311,0.0076364,0.014625,0.024889,0.032384,0.032262,0.032262,0.032384,0.024889,0.014625,0.0076364,0.0047311,0.0030399,0.0024596,0.0024596,0.0030399,0.0040355,0.006334,0.011256,0.02395,0.037573,0.036772,0.036772,0.037573,0.02395,0.011256,0.006334,0.0040355,0.0032401,0.0028401,0.0028401,0.0032401,0.0034748,0.0052969,0.0098854,0.021829,0.040827,0.051976,0.04326,0.03674,0.04326,0.051976,0.040827,0.021829,0.0098854,0.0052969,0.0034748,0.0023524,0.0019179,0.0017941,0.0019179,0.0023524,0.0031025,0.0046414,0.0077815,0.014489,0.032414,0.05106,0.044114,0.04156,0.044114,0.05106,0.032414,0.014489,0.0077815,0.0046414,0.0031025,0.0024829,0.002131,0.0020295,0.002131,0.0024829,0.0025522,0.0036294,0.0060848,0.012668,0.033786,0.082389,0.10175,0.060194,0.039874,0.039874,0.060194,0.10175,0.082389,0.033786,0.012668,0.0060848,0.0036294,0.0025522,0.0018329,0.0015085,0.0013728,0.0013728,0.0015085,0.0018329,0.0023943,0.0034182,0.0054587,0.0099251,0.020199,0.044937,0.073128,0.054087,0.04327,0.04327,0.054087,0.073128,0.044937,0.020199,0.0099251,0.0054587,0.0034182,0.0023943,0.0019144,0.0016352,0.0015176,0.0015176,0.0016352,0.0019144,0.0018917,0.0025228,0.0037959,0.0067005,0.01512,0.051427,0.23169,0.27046,0.083956,0.041936,0.034432,0.041936,0.083956,0.27046,0.23169,0.051427,0.01512,0.0067005,0.0037959,0.0025228,0.0018917,0.0014413,0.0011954,0.001075,0.0010387,0.001075,0.0011954,0.0014413,0.0018543,0.0025227,0.0037839,0.0064239,0.012972,0.032786,0.081956,0.13078,0.071045,0.043873,0.037602,0.043873,0.071045,0.13078,0.081956,0.032786,0.012972,0.0064239,0.0037839,0.0025227,0.0018543,0.0014849,0.0012714,0.0011662,0.0011343,0.0011662,0.0012714,0.0014849,0.0014247,0.0017938,0.0024785,0.0038091,0.0067642,0.015267,0.061681,0.97171,1.059,0.098461,0.039964,0.029112,0.029112,0.039964,0.098461,1.059,0.97171,0.061681,0.015267,0.0067642,0.0038091,0.0024785,0.0017938,0.0014247,0.0011454,0.00095283,0.00085376,0.00081017,0.00081017,0.00085376,0.00095283,0.0011454
0.011488,0.012153,0.010527,0.0098615,0.017161,0.02354,0.024016,0.016492,0.013275,0.017708,0.020367,0.019143,0.018314,0.01508,0.010077,0.013223,0.012965,0.018992,0.024824,0.025691,0.027288,0.023146,0.012279,0.013059,0.010818,0.015162,0.022502,0.022823,0.022174,0.024462,0.023283,0.018903,0.016386,0.0081675,0.0084355,0.013216,0.0099745,0.014057,0.022509,0.025069,0.026443,0.029038,0.029308,0.034504,0.021843,0.009155,0.0096716,0.011533,0.0083236,0.011679,0.019761,0.030272,0.023157,0.021998,0.02751,0.033086,0.027044,0.026305,0.022119,0.017354,0.0064178,0.0062057,0.0076659,0.012361,0.0077246,0.010589,0.016252,0.02836,0.024358,0.024868,0.028351,0.035344,0.029731,0.045879,0.041444,0.019655,0.0069368,0.0070019,0.0081284,0.010591,0.0062877,0.0084358,0.013896,0.027341,0.046533,0.021843,0.01984,0.023783,0.03629,0.050988,0.028846,0.036564,0.032902,0.027788,0.017661,0.0050044,0.004702,0.0051823,0.0067815,0.010898,0.0059715,0.0079568,0.011964,0.019856,0.037454,0.022586,0.021845,0.024907,0.032323,0.045925,0.028192,0.050863,0.083846,0.041655,0.016616,0.0052941,0.0051718,0.0056824,0.0070119,0.009718,0.0047316,0.0060186,0.009025,0.016752,0.039986,0.089739,0.019255,0.016937,0.018712,0.026613,0.050742,0.097687,0.027343,0.046473,0.057076,0.049605,0.034189,0.016249,0.0039025,0.0036134,0.0037512,0.0043746,0.0058079,0.0090665,0.0046094,0.0059331,0.0085878,0.014197,0.026371,0.051854,0.019853,0.018284,0.020044,0.026214,0.039971,0.063871,0.025557,0.043621,0.14704,0.13928,0.030522,0.014108,0.0040622,0.0038921,0.0040964,0.0047267,0.0060304,0.0086429,0.0035778,0.0043325,0.0059269,0.009483,0.019251,0.058596,0.24367,0.016077,0.013903,0.014379,0.017989,0.029076,0.071706,0.25973,0.022857,0.041266,0.12096,0.095296,0.10283,0.029303,0.013147,0.0030564,0.0028047,0.0028142,0.0030749,0.0036705,0.0048482,0.0072817,0.0035644,0.004419,0.0060592,0.009406,0.017345,0.040158,0.093886,0.016533,0.014765,0.01545,0.019012,0.028551,0.055386,0.11421,0.022063,0.038411,0.095262,1.0413,0.075687,0.025746,0.012123,0.0031371,0.0029712,0.003038,0.0033357,0.0039442,0.0050847,0.0073209,0.0027363,0.0031674,0.0040351,0.0057164,0.0093307,0.019217,0.069499,0.99558,0.012965,0.011082,0.010978,0.012482,0.016693,0.028451,0.084321,1.0319,0.017437,0.028175,0.070865,0.70203,0.66081,0.056583,0.018847,0.0096654,0.0024126,0.0021935,0.0021581,0.0022681,0.0025431,0.0030565,0.0039849,0.0058156
0.013132,0.013132,0.013132,0.013132,0.022815,0.022815,0.022815,0.022815,0.017365,0.019974,0.017365,0.019974,0.017365,0.019974,0.017365,0.019974,0.01979,0.023225,0.01979,0.023225,0.01979,0.023225,0.01979,0.023225,0.015809,0.01899,0.024662,0.015809,0.01899,0.024662,0.015809,0.01899,0.024662,0.015809,0.01899,0.024662,0.016577,0.019815,0.026176,0.016577,0.019815,0.026176,0.016577,0.019815,0.026176,0.016577,0.019815,0.026176,0.01324,0.015966,0.023743,0.032537,0.01324,0.015966,0.023743,0.032537,0.01324,0.015966,0.023743,0.032537,0.01324,0.015966,0.023743,0.032537,0.013553,0.016127,0.021579,0.031997,0.013553,0.016127,0.021579,0.031997,0.013553,0.016127,0.021579,0.031997,0.013553,0.016127,0.021579,0.031997,0.010661,0.012423,0.018004,0.031712,0.049374,0.010661,0.012423,0.018004,0.031712,0.049374,0.010661,0.012423,0.018004,0.031712,0.049374,0.010661,0.012423,0.018004,0.031712,0.049374,0.010835,0.012657,0.016966,0.025273,0.041631,0.010835,0.012657,0.016966,0.025273,0.041631,0.010835,0.012657,0.016966,0.025273,0.041631,0.010835,0.012657,0.016966,0.025273,0.041631,0.008405,0.0094117,0.012551,0.020852,0.045053,0.094121,0.008405,0.0094117,0.012551,0.020852,0.045053,0.094121,0.008405,0.0094117,0.012551,0.020852,0.045053,0.094121,0.008405,0.0094117,0.012551,0.020852,0.045053,0.094121,0.0085269,0.0097091,0.012621,0.018948,0.032304,0.057591,0.0085269,0.0097091,0.012621,0.018948,0.032304,0.057591,0.0085269,0.0097091,0.012621,0.018948,0.032304,0.057591,0.0085269,0.0097091,0.012621,0.018948,0.032304,0.057591,0.0065627,0.0070897,0.0087444,0.012681,0.023353,0.064635,0.25186,0.0065627,0.0070897,0.0087444,0.012681,0.023353,0.064635,0.25186,0.0065627,0.0070897,0.0087444,0.012681,0.023353,0.064635,0.25186,0.0065627,0.0070897,0.0087444,0.012681,0.023353,0.064635,0.25186,0.0066555,0.0073743,0.0091499,0.012955,0.02191,0.046906,0.10354,0.0066555,0.0073743,0.0091499,0.012955,0.02191,0.046906,0.10354,0.0066555,0.0073743,0.0091499,0.012955,0.02191,0.046906,0.10354,0.0066555,0.0073743,0.0091499,0.012955,0.02191,0.046906,0.10354,0.0051206,0.0053523,0.0062243,0.008099,0.012181,0.023105,0.076249,1.0134,0.0051206,0.0053523,0.0062243,0.008099,0.012181,0.023105,0.076249,1.0134,0.0051206,0.0053523,0.0062243,0.008099,0.012181,0.023105,0.076249,1.0134,0.0051206,0.0053523,0.0062243,0.008099,0.012181,0.023105,0.076249,1.0134
0.012153,0.011488,0.0098615,0.010527,0.02354,0.017161,0.016492,0.024016,0.020367,0.019143,0.013275,0.017708,0.010077,0.013223,0.018314,0.01508,0.024824,0.025691,0.012965,0.018992,0.012279,0.013059,0.027288,0.023146,0.022823,0.022174,0.024462,0.010818,0.015162,0.022502,0.0081675,0.0084355,0.013216,0.023283,0.018903,0.016386,0.025069,0.026443,0.029038,0.0099745,0.014057,0.022509,0.009155,0.0096716,0.011533,0.029308,0.034504,0.021843,0.023157,0.021998,0.02751,0.033086,0.0083236,0.011679,0.019761,0.030272,0.0064178,0.0062057,0.0076659,0.012361,0.027044,0.026305,0.022119,0.017354,0.024358,0.024868,0.028351,0.035344,0.0077246,0.010589,0.016252,0.02836,0.0069368,0.0070019,0.0081284,0.010591,0.029731,0.045879,0.041444,0.019655,0.021843,0.01984,0.023783,0.03629,0.050988,0.0062877,0.0084358,0.013896,0.027341,0.046533,0.0050044,0.004702,0.0051823,0.0067815,0.010898,0.028846,0.036564,0.032902,0.027788,0.017661,0.022586,0.021845,0.024907,0.032323,0.045925,0.0059715,0.0079568,0.011964,0.019856,0.037454,0.0052941,0.0051718,0.0056824,0.0070119,0.009718,0.028192,0.050863,0.083846,0.041655,0.016616,0.019255,0.016937,0.018712,0.026613,0.050742,0.097687,0.0047316,0.0060186,0.009025,0.016752,0.039986,0.089739,0.0039025,0.0036134,0.0037512,0.0043746,0.0058079,0.0090665,0.027343,0.046473,0.057076,0.049605,0.034189,0.016249,0.019853,0.018284,0.020044,0.026214,0.039971,0.063871,0.0046094,0.0059331,0.0085878,0.014197,0.026371,0.051854,0.0040622,0.0038921,0.0040964,0.0047267,0.0060304,0.0086429,0.025557,0.043621,0.14704,0.13928,0.030522,0.014108,0.016077,0.013903,0.014379,0.017989,0.029076,0.071706,0.25973,0.0035778,0.0043325,0.0059269,0.009483,0.019251,0.058596,0.24367,0.0030564,0.0028047,0.0028142,0.0030749,0.0036705,0.0048482,0.0072817,0.022857,0.041266,0.12096,0.095296,0.10283,0.029303,0.013147,0.016533,0.014765,0.01545,0.019012,0.028551,0.055386,0.11421,0.0035644,0.004419,0.0060592,0.009406,0.017345,0.040158,0.093886,0.0031371,0.0029712,0.003038,0.0033357,0.0039442,0.0050847,0.0073209,0.022063,0.038411,0.095262,1.0413,0.075687,0.025746,0.012123,0.012965,0.011082,0.010978,0.012482,0.016693,0.028451,0.084321,1.0319,0.0027363,0.0031674,0.0040351,0.0057164,0.0093307,0.019217,0.069499,0.99558,0.0024126,0.0021935,0.0021581,0.0022681,0.0025431,0.0030565,0.0039849,0.0058156,0.017437,0.028175,0.070865,0.70203,0.66081,0.056583,0.018847,0.0096654
0.0021036,0.0023996,0.0017343,0.0014383,0.002307,0.0058608,0.0044902,0.0023078,0.0017457,0.0033022,0.0070539,0.0033864,0.0037535,0.0025256,0.001178,0.0016061,0.0015391,0.0022303,0.0086793,0.009146,0.006991,0.0026944,0.0014355,0.0015847,0.0011642,0.0017569,0.0039255,0.013802,0.0081852,0.003969,0.0065699,0.0038794,0.0021959,0.00085212,0.00085941,0.0012894,0.0010526,0.0014722,0.0022685,0.014286,0.01852,0.010092,0.010673,0.0039825,0.0018458,0.00095706,0.0010019,0.0012294,0.00079576,0.001058,0.0018065,0.0040971,0.025946,0.020212,0.0087018,0.0049406,0.011929,0.0067734,0.0031737,0.0017047,0.00062235,0.00059167,0.00068822,0.00099065,0.00074499,0.00098579,0.0014664,0.0023772,0.025836,0.034421,0.027312,0.0090759,0.016195,0.0055495,0.0025301,0.0013831,0.000673,0.00067176,0.00076089,0.00097583,0.00056195,0.00069108,0.00099344,0.0017145,0.003756,0.050386,0.046327,0.022293,0.011423,0.0059647,0.024359,0.012221,0.0048271,0.0022265,0.0012668,0.00046296,0.00043183,0.00045739,0.00055059,0.00076089,0.00054154,0.00068047,0.00094402,0.0014547,0.0024786,0.049281,0.059803,0.073022,0.027424,0.0068094,0.023716,0.007657,0.0034642,0.0018134,0.0010716,0.00048907,0.00047592,0.00050896,0.00059649,0.0007734,0.00040866,0.00047784,0.00061994,0.00090225,0.0015092,0.0030541,0.10921,0.092065,0.064798,0.029109,0.016553,0.0061278,0.060539,0.022299,0.0070658,0.0028865,0.0014954,0.00092713,0.00035077,0.00032478,0.00032905,0.00036395,0.00044101,0.00059119,0.00040261,0.00048502,0.0006312,0.00089338,0.0013956,0.0024462,0.091637,0.099014,0.16139,0.12254,0.015536,0.0052021,0.032892,0.011468,0.0049315,0.0023949,0.001335,0.00083711,0.00036429,0.00034994,0.00036112,0.00039876,0.00047299,0.00060967,0.0003051,0.00034419,0.00041878,0.00055132,0.00079222,0.0012655,0.0023328,0.29734,0.13808,0.17879,0.086779,0.069329,0.014926,0.0051225,0.19958,0.038197,0.00923,0.0034592,0.0017081,0.0010087,0.00067955,0.0002705,0.00024941,0.00024669,0.00026046,0.00029345,0.00035474,0.00046565,0.00030551,0.00035546,0.00043975,0.00057972,0.00082116,0.0012713,0.0022125,0.17917,0.14108,0.17681,1.0458,0.046148,0.012182,0.0045051,0.059301,0.021186,0.007268,0.0031445,0.0016439,0.00098437,0.00065458,0.00027712,0.00026414,0.00026669,0.00028358,0.00031751,0.00037654,0.00047911,0.0002336,0.00025548,0.00029794,0.00036842,0.00048437,0.00068214,0.0010444,0.0018049,1.1328,0.1585,0.14418,0.81666,0.57107,0.035652,0.0090407,0.0036724,0.91715,0.047884,0.0095885,0.0036455,0.0018128,0.0010592,0.00069584,0.00050466,0.00021237,0.0001945,0.00018984,0.00019505,0.00021038,0.00023862,0.00028653,0.00037156
0.0062899,0.0062899,0.0062899,0.0062899,0.008174,0.017742,0.017742,0.008174,0.0053185,0.0087372,0.014736,0.0091013,0.014736,0.0091013,0.0053185,0.0087372,0.0056699,0.0068379,0.023393,0.018504,0.023393,0.018504,0.0056699,0.0068379,0.0037992,0.0047789,0.0089987,0.02309,0.014676,0.010426,0.02309,0.014676,0.010426,0.0037992,0.0047789,0.0089987,0.0039232,0.0047444,0.0064,0.030092,0.031503,0.017365,0.030092,0.031503,0.017365,0.0039232,0.0047444,0.0064,0.0027398,0.0031176,0.0045081,0.008528,0.031993,0.025281,0.01692,0.011641,0.031993,0.025281,0.01692,0.011641,0.0027398,0.0031176,0.0045081,0.008528,0.0028021,0.0032426,0.0042618,0.0061897,0.036849,0.046785,0.037521,0.015126,0.036849,0.046785,0.037521,0.015126,0.0028021,0.0032426,0.0042618,0.0061897,0.0020126,0.0021736,0.0027312,0.0040664,0.0074907,0.039358,0.041014,0.03007,0.021513,0.012385,0.039358,0.041014,0.03007,0.021513,0.012385,0.0020126,0.0021736,0.0027312,0.0040664,0.0074907,0.0020502,0.0022835,0.0028233,0.0038845,0.0059462,0.041558,0.058103,0.082488,0.036455,0.012131,0.041558,0.058103,0.082488,0.036455,0.012131,0.0020502,0.0022835,0.0028233,0.0038845,0.0059462,0.0015061,0.0015769,0.0018323,0.0023776,0.0035084,0.0061236,0.041641,0.057121,0.060611,0.043198,0.027326,0.011693,0.041641,0.057121,0.060611,0.043198,0.027326,0.011693,0.0015061,0.0015769,0.0018323,0.0023776,0.0035084,0.0061236,0.0015308,0.0016569,0.0019447,0.0024822,0.0034866,0.0054818,0.042272,0.05762,0.15271,0.13406,0.024338,0.0099556,0.042272,0.05762,0.15271,0.13406,0.024338,0.0099556,0.0015308,0.0016569,0.0019447,0.0024822,0.0034866,0.0054818,0.0011477,0.0011763,0.0013036,0.0015624,0.0020374,0.0029355,0.0048198,0.037746,0.054451,0.13562,0.093793,0.091407,0.023513,0.0094982,0.037746,0.054451,0.13562,0.093793,0.091407,0.023513,0.0094982,0.0011477,0.0011763,0.0013036,0.0015624,0.0020374,0.0029355,0.0048198,0.0011645,0.0012324,0.0013913,0.0016742,0.0021598,0.0030314,0.0047502,0.038189,0.053593,0.11344,1.042,0.064791,0.020067,0.0085863,0.038189,0.053593,0.11344,1.042,0.064791,0.020067,0.0085863,0.0011645,0.0012324,0.0013913,0.0016742,0.0021598,0.0030314,0.0047502,0.00089128,0.00089552,0.00096294,0.0010988,0.001332,0.0017259,0.0024224,0.0038101,0.03033,0.039825,0.084749,0.73347,0.63284,0.048823,0.014734,0.0068973,0.03033,0.039825,0.084749,0.73347,0.63284,0.048823,0.014734,0.0068973,0.00089128,0.00089552,0.00096294,0.0010988,0.001332,0.0017259,0.0024224,0.0038101
